bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,image_url
15369,The Lord of the Rings,J.R.R. Tolkien/Brian Sibley/Michael Bakewell/Stephen  Oliver/Ian Holm/Michael Hordern/Robert Stephens/John Le Mesurier/Peter Woodthorpe/Gerard  Murphy/Hugh Dickson/Peter Vaughan/Peter Howell,4.5,563494859,9.78E+12,eng,15,2,0,10/6/2003,BBC Audiobooks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166672332l/15369._SX318_.jpg
15373,The Return of the King (The Lord of the Rings  #3),J.R.R. Tolkien,4.53,965307794,9.78E+12,eng,440,202,10,1/1/2001,Quality Paperback Book Club,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1282394171l/15373.jpg
15374,The Ice Storm,Rick Moody,3.66,316706000,9.78E+12,eng,288,4592,334,4/10/2002,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389277858l/15374.jpg
15375,The Diviners,Rick Moody,3.03,316013277,9.78E+12,eng,592,508,65,1/2/2007,Back Bay Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1344269903l/15375.jpg
15378,Right Livelihoods: Three Novellas,Rick Moody,3.31,316166340,9.78E+12,eng,240,223,47,6/1/2007,Little Brown and Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388373837l/15378.jpg
15379,Black Veil: A Memoir with Digressions,Rick Moody,3.07,316578991,9.78E+12,eng,336,402,38,5/6/2002,Little Brown and Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1430892785l/15379.jpg
15384,Garden State,Rick Moody,3.07,571200613,9.78E+12,eng,212,714,49,8/19/2002,London : Faber  2002,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1408925245l/15384.jpg
15407,The Lord of the Rings Millennium Edition Boxed Set (The Lord of the Rings  #1-3),J.R.R. Tolkien,4.5,618037667,9.78E+12,eng,1472,120,5,10/10/1999,Houghton Mifflin,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387727655l/15407.jpg
15409,The Twenty-Seventh City,Jonathan Franzen,3.12,1841157481,9.78E+12,en-GB,528,125,17,5/1/2003,HarperCollins Publishers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348692436l/15409.jpg
15420,Stork Naked (Xanth  #30),Piers Anthony,3.88,765304090,9.78E+12,en-US,304,1833,31,10/31/2006,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1312054481l/15420.jpg
15425,Pet Peeve (Xanth #29),Piers Anthony,3.86,765343118,9.78E+12,en-US,384,2273,35,10/1/2006,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397085424l/15425.jpg
15428,Up in a Heaval (Xanth #26),Piers Anthony,3.83,812574990,9.78E+12,eng,342,2364,25,10/19/2003,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388380032l/15428.jpg
15430,Roc and a Hard Place (Xanth #19),Piers Anthony,3.75,812534867,9.78E+12,en-US,344,5832,36,10/15/1996,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1425819665l/15430.jpg
15436,Swell Foop (Xanth #25),Piers Anthony,3.78,812574745,9.78E+12,eng,384,2866,30,10/13/2002,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388182020l/15436.jpg
15437,Being a Green Mother (Incarnations of Immortality  #5),Piers Anthony,3.96,727840010,9.78E+12,eng,400,41,1,10/26/1989,Severn House,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1451191791l/15437._SY475_.jpg
15438,Firefly,Piers Anthony,3.25,380759500,9.78E+12,eng,466,2420,128,3/1/1992,Avon Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1376012277l/15438.jpg
15444,Yon Ill Wind (Xanth #20),Piers Anthony,3.76,812555104,9.78E+12,eng,340,3804,37,10/15/1997,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614063931l/15444._SY475_.jpg
15445,Vision of Tarot (Tarot  #2),Piers Anthony,3.47,441864619,9.78E+12,en-US,260,1485,13,7/15/1987,Ace Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314473273l/15445.jpg
15448,On a Pale Horse,Piers Anthony,4.13,345305183,9.78E+12,eng,325,156,13,9/12/1984,Del Rey Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330895576l/15448.jpg
15449,Vale of the Vole (Xanth #10),Piers Anthony,3.61,812574966,9.78E+12,eng,304,9240,65,3/15/2000,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388952912l/15449.jpg
15452,The Dastard (Xanth #24),Piers Anthony,3.81,812574737,9.78E+12,eng,384,3009,28,10/14/2001,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388380033l/15452.jpg
15453,Demons Don't Dream (Xanth #16),Piers Anthony,3.8,812534832,9.78E+12,en-US,352,7737,93,2/15/1994,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428584785l/15453.jpg
15460,The Color of Her Panties (Xanth #15),Piers Anthony,3.67,380759497,9.78E+12,eng,342,7374,64,9/1/1992,Eos,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388952914l/15460.jpg
15464,Faun & Games (Xanth #21),Piers Anthony,3.76,812555112,9.78E+12,eng,352,4039,38,10/15/1997,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388380039l/15464.jpg
15466,Harpy Thyme (Xanth #17),Piers Anthony,3.72,812534840,9.78E+12,en-US,352,6460,63,2/15/1995,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614063584l/15466._SY475_.jpg
15468,Geis of the Gargoyle (Xanth #18),Piers Anthony,3.71,812534859,9.78E+12,en-US,342,5242,42,10/15/1995,Tor Fantasy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614063781l/15468._SY475_.jpg
15472,Three Complete Xanth Novels (Xanth  #1-3),Piers Anthony,4.06,517122332,9.78E+12,en-GB,774,64,1,2/11/1995,Wings,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392580988l/15472.jpg
15474,God of Tarot (Tarot  #1),Piers Anthony,3.45,441294707,9.78E+12,en-US,288,1737,36,3/1/1987,Ace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388805334l/15474.jpg
15490,Faith of Tarot (Tarot  #3),Piers Anthony,3.49,441225659,9.78E+12,eng,304,1273,11,4/15/1987,Ace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388805332l/15490.jpg
15496,Unicorn Point (Apprentice Adept #6),Piers Anthony,3.8,441845630,9.78E+12,eng,337,4820,27,1/1/1990,Ace Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1350834032l/15496.jpg
15497,Hard Sell,Piers Anthony,3.38,441317480,9.78E+12,eng,268,700,14,5/1/1993,Ace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166673070l/15497.jpg
15498,Var the Stick (Battle Circle  #2),Piers Anthony,3.76,552097365,9.78E+12,eng,172,762,13,3/21/1975,Corgi,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1234061733l/15498.jpg
15501,Xanth: The Quest for Magic (Xanth  #1-3),Piers Anthony,4.06,034545328X,9.78E+12,en-US,784,4867,19,10/29/2002,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387709137l/15501.jpg
15502,Killobyte,Piers Anthony,3.56,441444253,9.78E+12,en-US,312,1549,47,1/1/1994,ACE,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314747149l/15502.jpg
15509,Fractal Mode (Mode  #2),Piers Anthony,3.64,441251269,9.78E+12,eng,344,3456,30,12/1/1992,Ace,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1391476934l/15509.jpg
15518,Anthonology,Piers Anthony,3.66,812531140,9.78E+12,eng,384,710,18,4/15/1986,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1257993361l/15518.jpg
15521,I Maccabees,Jonathan  A. Goldstein/Anonymous,3.96,385085338,9.78E+12,eng,592,8,0,6/16/1976,Anchor Bible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388360079l/15521.jpg
15529,II Maccabees,Anonymous/Jonathan  A. Goldstein,4.04,385048645,9.78E+12,eng,595,24,2,10/11/1983,Anchor Bible,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388360076l/15529.jpg
15534,Question Quest (Xanth #14),Piers Anthony,3.71,380759489,9.78E+12,en-US,368,6894,73,10/1/1991,Avon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1614063228l/15534.jpg
15535,Rings of Ice,Piers Anthony,3.34,380000369,9.78E+12,eng,191,403,23,11/1/1987,Avon Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516165907l/15535._SY475_.jpg
15544,Shame of Man (Geodyssey  #2),Piers Anthony,3.84,312858116,9.78E+12,eng,380,18,0,10/1/1994,Tor Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1387714673l/15544.jpg
15546,Magic Kingdom for Sale—Sold! (Magic Kingdom of Landover #1),Terry Brooks,3.89,345317572,9.78E+12,eng,324,320,24,3/12/1986,Del Rey Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327967327l/15546.jpg
15549,Armageddon's Children (Genesis of Shannara  #1),Terry Brooks,4.1,345484088,9.78E+12,eng,371,12609,524,9/30/2006,Ballantine Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388198012l/15549.jpg
15550,Straken (High Druid of Shannara  #3),Terry Brooks,4.04,345451139,9.78E+12,eng,384,10276,126,8/15/2006,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320406886l/15550.jpg
15552,Tanequil (High Druid of Shannara  #2),Terry Brooks,3.98,034543577X,9.78E+12,eng,357,10750,106,8/30/2005,Del Rey Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386921000l/15552.jpg
15553,The Voyage of the Jerle Shannara Trilogy (Voyage of the Jerle Shannara  #1-3),Terry Brooks,4.27,345492862,9.78E+12,eng,1248,3088,39,11/14/2006,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388355180l/15553.jpg
15555,The Heritage of Shannara (Heritage of Shannara  #1-4),Terry Brooks,4.29,345465547,9.78E+12,eng,1238,3613,42,8/26/2003,Del Rey Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390538106l/15555.jpg
15557,Jarka Ruus (High Druid of Shannara  #1),Terry Brooks,3.97,345483898,9.78E+12,eng,416,12122,138,7/26/2005,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390718941l/15557.jpg
15562,Ilse Witch (Voyage of the Jerle Shannara #1),Terry Brooks,3.96,743209516,9.78E+12,eng,464,144,9,10/2/2000,Earthlight,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1536091248l/15562._SX318_.jpg
15563,First King of Shannara (The Original Shannara Trilogy #0),Terry Brooks,3.96,345396537,9.78E+12,eng,435,864,55,1/29/1997,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1562575746l/15563._SY475_.jpg
15566,The Elf Queen of Shannara (Heritage of Shannara  #3),Terry Brooks,4.04,1857238273,9.78E+12,eng,416,26676,188,3/4/1998,Orbit,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166673287l/15566.jpg
15577,The Druids' Keep (The Sword of Shannara  #2),Terry Brooks,4.16,345461452,9.78E+12,eng,240,3732,8,6/3/2003,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390539608l/15577.jpg
15578,The Elfstones of Shannara (The Original Shannara Trilogy #2),Terry Brooks,3.97,345285549,9.78E+12,eng,564,1691,152,10/10/2000,Del Rey Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1553510142l/15578.jpg
15580,In the Shadow of the Warlock Lord (The Sword of Shannara  #1),Terry Brooks,4.06,345461460,9.78E+12,eng,240,6139,22,8/5/2009,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1320425882l/15580.jpg
15581,Ferdydurke,Witold Gombrowicz/Danuta Borchardt,3.86,300082401,9.78E+12,eng,320,8193,198,8/11/2000,Yale University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655723983l/15581._SY475_.jpg
15582,Cosmos and Pornografia: Two Novels,Witold Gombrowicz/Alastair Hamilton/Eric Mosbacher,4.12,802151590,9.78E+12,eng,362,241,25,3/23/1994,Grove Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389851947l/15582.jpg
15584,Cosmos,Witold Gombrowicz/Danuta Borchardt,4.03,300108486,9.78E+12,eng,208,1896,129,10/10/2005,Yale University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1655724043l/15584._SY475_.jpg
15587,Bacacay,Witold Gombrowicz/Bill Johnston,3.94,097639507X,9.78E+12,eng,275,491,28,5/1/2006,Archipelago Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1656777374l/15587._SX318_.jpg
15592,McSweeney's #12,Dave Eggers/Roddy Doyle/McSweeney's Publishing,3.87,1932416064,9.78E+12,eng,273,188,7,12/1/2003,McSweeney's,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1385317376l/15592.jpg
15594,A Midwife's Tale: The Life of Martha Ballard  Based on Her Diary  1785-1812,Laurel Thatcher Ulrich,4.01,679733760,9.78E+12,eng,444,5149,633,12/22/1991,Vintage Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327647744l/15594.jpg
15595,The Midwife's Apprentice,Karen Cushman,3.72,006440630X,9.78E+12,eng,128,36039,1585,8/16/1996,HarperTrophy,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1305983479l/15595.jpg
15598,Heart & Hands: A Midwife's Guide to Pregnancy & Birth,Elizabeth  Davis/Suzanne Arms,4.37,1587612216,9.78E+12,eng,312,875,43,11/1/2004,Celestial Arts,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388207496l/15598.jpg
15599,A Midwife's Story,Sheryl Feldman/Penny Armstrong,4.07,1905177046,9.78E+12,eng,194,1473,136,4/1/2007,Pinter & Martin Ltd,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330166750l/15599.jpg
15600,The Midwife's Tale,Gretchen Moran Laskas,3.83,385335547,9.78E+12,eng,256,705,99,3/2/2004,Delta,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1389242378l/15600.jpg
15603,Varney's Pocket Midwife,Jan M. Kriebs/Carolyn L. Gegor,4.06,763726710,9.78E+12,eng,616,4,0,1/1/2005,Jones & Bartlett Publishers,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1166674154l/15603._SY475_.jpg
15606,McSweeney's #24,Dave Eggers/Christopher R. Howard/Jonathan Ames/Joe Meno/Eric Hanson,3.8,1932416773,9.78E+12,eng,300,277,31,5/28/2007,McSweeney's,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1371308005l/15606.jpg
15610,Billy Budd  Sailor and Other Uncompleted Writings,Herman Melville,3.11,810111136,9.78E+12,eng,1016,9,1,12/15/2007,Northwestern University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1493506713l/15610._SY475_.jpg
15611,Billy Budd  Sailor,Herman Melville/Harrison Hayford/Merton M. Sealts Jr.,3.12,226321320,9.78E+12,eng,230,228,26,9/1/2001,University of Chicago Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1552150186l/15611.jpg
15613,Billy Budd  Sailor,Herman Melville,3.12,1416523723,9.78E+12,eng,160,12599,687,8/1/2006,Simon  Schuster,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441739909l/15613._SY475_.jpg
15617,The Outsider,Richard Wright,4.16,60539259,9.78E+12,en-US,672,1779,76,7/29/2003,Harpperen,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1428514156l/15617.jpg
15622,Native Son,Richard Wright,3.99,006083756X,9.78E+12,eng,504,75139,2987,8/2/2005,Harper Perennial Modern Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1627788308l/15622._SY475_.jpg
15624,Later Works: Black Boy (American Hunger) / The Outsider,Richard Wright/Arnold Rampersad,4.34,940450674,9.78E+12,eng,887,53,7,10/1/1991,Library of America,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1347389191l/15624.jpg
15638,Cyrano de Bergerac,Edmond Rostand/Eteel Lawson/Lowell Bair,4.06,451528921,9.78E+12,eng,240,62116,1119,8/5/2003,Signet Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386920459l/15638.jpg
15640,Cyrano de Bergerac,Edmond Rostand/Anthony Burgess,4.06,1854591177,9.78E+12,eng,192,59,11,9/1/2003,Nick Hern Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1328704050l/15640.jpg
15647,The Inferno of Dante: A New Verse Translation (Bilingual Edition),Dante Alighieri/Robert Pinsky/Michael Mazur,4,374525315,9.78E+12,mul,464,657,94,9/1/1997,Farrar  Straus and Giroux,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924952l/15647.jpg
15650,Batman: Inferno,Alexander C. Irvine,3.63,345479459,9.78E+12,eng,339,348,24,10/31/2006,Del Rey,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388537200l/15650.jpg
15651,Inferno (La Divina Commedia #1),Dante Alighieri/Ronald L. Martinez/Robert M. Durling/Robert Turner,4,195087445,9.78E+12,eng,672,468,50,3/6/1997,Oxford University Press  USA,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348686627l/15651.jpg
15652,Dante's Inferno,Dante Alighieri/Mark Musa,4,253209307,9.78E+12,eng,432,43,6,6/22/1995,Indiana University Press,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388800250l/15652.jpg
15654,The Stranger Beside Me: Ted Bundy: The Shocking Inside Story,Ann Rule,4.14,451203267,9.78E+12,eng,548,54029,2779,6/1/2001,Signet,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330072383l/15654.jpg
15655,The Kindness of Strangers,Katrina Kittle,4.02,60564784,9.78E+12,en-US,400,11669,1418,1/2/2007,William Morrow Paperbacks,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442941672l/15655._SY475_.jpg
15667,Stranger in the Forest: On Foot Across Borneo,Eric Hansen,4.1,375724958,9.78E+12,eng,288,1584,110,11/14/2000,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1403183182l/15667.jpg
15669,Strangers In Paradise  Pocket Book 5,Terry Moore,4.38,1892597381,9.78E+12,eng,392,999,24,12/14/2005,Abstract Studio,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924794l/15669.jpg
15672,The Strangers in the House,Georges Simenon/P.D. James/Geoffrey Sainsbury/David Watson,3.75,1590171942,9.78E+12,eng,194,655,66,10/24/2006,NYRB Classics,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388445126l/15672.jpg
15673,Wayside School Gets A Little Stranger (Wayside School  #3),Louis Sachar,4.19,747569118,9.78E+12,eng,176,17980,416,4/1/2004,Bloomsbury U.S.A. Children's Books,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348972146l/15673.jpg
15676,Strangers,Dean Koontz,4,425181111,9.78E+12,eng,704,38693,590,10/1/2002,Berkley,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1308458895l/15676.jpg
15677,Strangers on a Train,Patricia Highsmith,3.78,393321983,9.78E+12,eng,256,13041,1208,8/28/2001,W. W. Norton & Company,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1634841748l/15677._SY475_.jpg
15678,Come a Stranger (Tillerman Cycle  #5),Cynthia Voigt,3.89,068980444X,9.78E+12,eng,256,1742,79,11/1/1995,Simon Pulse,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388688340l/15678.jpg
15680,Exile and the Kingdom,Albert Camus/Carol Cosman/Orhan Pamuk,3.89,307278581,9.78E+12,eng,166,680,56,2/13/2007,Vintage,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922150l/15680.jpg
